"invoice_id","line_item_id","period_start_date","period_end_date","total_amount","canonical_line_item_id"
"0117a30c-f474-42e6-9129-2d1415563974",be29decc-5ea6-4bb9-9f9d-0a0e1aabebcc,2019-07-30,2019-07-30,2264.87,"8294c1bb-5a77-45a2-9106-bf0d976ca201"
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,dad5be0a-ad85-4ee2-bd4b-cc77eae573c8,2020-04-01,2020-04-30,14.57,f1c438fa-eb58-401b-a761-0e55616cfc9a
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,"161fffc4-cd39-497d-86ca-d12e1c55d521",2020-04-01,2020-04-30,12.41,aaa3f594-37b5-45d2-a444-68197e161991
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,"71608cab-2eff-4399-b7c7-b9a24cd718f1",2020-04-01,2020-04-30,12.39,"5e789fa2-0947-4518-9b0d-3322bf09b620"
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,"7f6db30e-d74d-45aa-bffd-bf74c771a996",2020-04-01,2020-04-30,10.74,aaa3f594-37b5-45d2-a444-68197e161991
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,"571fca0d-8015-460c-928c-c0c8a3d7ab50",2020-04-01,2020-04-30,9.8,"5e789fa2-0947-4518-9b0d-3322bf09b620"
"3695b07d-5b4c-4a7f-aace-381848becb58","446f19f7-b6c6-4e66-846f-303ade2745af",2019-04-01,2019-04-30,595.23,"79591b12-3d13-4b3c-8e8f-9e1acd1c48df"
fc053afd-37fb-486b-a3ee-b29673d58950,"6809e516-9ec3-4293-8c2f-0943cef47035",2019-02-01,2019-02-28,2452.9,cf3bd714-f924-43f6-8fe2-51c1a899bc39
fc053afd-37fb-486b-a3ee-b29673d58950,"0175c749-2867-4ea8-94e7-82a45361b1fb",2019-02-01,2019-02-28,105.42,b5d3d430-0153-4613-8db5-396a22f7c975
fc053afd-37fb-486b-a3ee-b29673d58950,"6aeeb83a-73b9-4db1-8355-6e5da89cca22",2019-02-01,2019-02-28,3422.92,"752d3737-4da2-4387-b440-1903eb12c57f"
"44f7907f-f2c9-4ade-b5d5-a149668655d4",a4863460-0750-4518-b619-25fd804122b9,,2020-03-18,10000,"99a904b6-745a-456f-8464-5415cf55638c"
"44f7907f-f2c9-4ade-b5d5-a149668655d4","31a9ce26-508e-41ff-9ae0-8a4c1d47b94d",,,887.5,cfb837a8-d441-4a52-b716-d5efc6bfe111
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,"836bfe0b-dfb1-4acf-b787-b0f51c54de39",2020-04-01,2020-04-30,11.67,edd39a1e-29cd-43b3-b568-4a5ee89c2e56
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,f3278d2c-00c7-4a9b-bbbb-a28ca50cc5da,2020-04-01,2020-04-30,10.95,b640ae5d-e070-40ff-8bc8-0320ba9e5105
fc053afd-37fb-486b-a3ee-b29673d58950,"61a0ed13-4bcc-4a6b-a7fe-f2bc3045d434",2019-02-01,2019-02-28,6217.1,ec92c199-2944-4335-97dd-4513a12ae37a
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,facfb391-9215-4356-989a-54ef05565f2b,2020-04-01,2020-04-30,8.05,aaa3f594-37b5-45d2-a444-68197e161991
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,"73c204c2-4962-4f7b-a707-f26802df78b4",2020-04-01,2020-04-30,6.22,a43066f1-2164-4145-b3c1-a8b35ed2e244
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,"5b494103-560a-4a95-a7b9-b677605d6c1b",2020-04-01,2020-04-30,5.44,"5e789fa2-0947-4518-9b0d-3322bf09b620"
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,"79272610-4e01-4029-b91e-ce9b403b913d",2020-04-01,2020-04-30,5.31,a43066f1-2164-4145-b3c1-a8b35ed2e244
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,b1ca79e7-5d45-42f9-bc41-dcb321f9d621,2020-04-01,2020-04-30,5.14,"2f9c28c0-dd7a-4608-94b4-428025f17fe5"
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,"41cddb54-54ee-4b64-a4a4-6a784260ed79",2020-04-01,2020-04-30,5.0,aaa3f594-37b5-45d2-a444-68197e161991
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,eccae74a-ba25-4d19-afb4-bcd66716a75c,2020-04-01,2020-04-30,4.75,"5e789fa2-0947-4518-9b0d-3322bf09b620"
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,"4a90bd51-f363-4a8b-88a3-706be914b50a",2020-04-01,2020-04-30,4.35,aaa3f594-37b5-45d2-a444-68197e161991
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,"061be68e-b6cb-4769-9b11-81742f5258c2",2020-04-01,2020-04-30,4.19,"02335013-00c7-4eba-989b-c0f4323f8068"
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,"1ab51115-99d4-482f-ad09-c135d90c0ce3",2020-04-01,2020-04-30,4.18,aaa3f594-37b5-45d2-a444-68197e161991
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,"40999b50-fe45-4965-8010-21a1b6e23bf9",2020-04-01,2020-04-30,2.95,f1c438fa-eb58-401b-a761-0e55616cfc9a
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,"3583281c-b065-4dc6-84f9-43d0697e6669",2020-04-01,2020-04-30,2.86,d68957ee-954d-4a9e-b531-d6f122a61f5e
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,"747c0722-4072-4a02-8a93-22fbdc6998b3",2020-04-01,2020-04-30,2.46,aaa3f594-37b5-45d2-a444-68197e161991
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,d490949d-58f3-4cbb-acaf-ddf6e3239af8,2020-04-01,2020-04-30,2.0,aaa3f594-37b5-45d2-a444-68197e161991
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,"88b3140a-9e9a-4700-b006-c84b6fd84816",2020-04-01,2020-04-30,1.64,aaa3f594-37b5-45d2-a444-68197e161991
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,"65d0dc5a-1882-4539-8612-b1114742143b",2020-04-01,2020-04-30,1.48,aaa3f594-37b5-45d2-a444-68197e161991
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,e5306c60-7f3d-49b9-b42c-92966f41581e,2020-04-01,2020-04-30,1.0,"60044cb7-255b-4468-a9a5-48390e65f3db"
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,"19f75c29-1185-4faf-a5ab-83e49cc6b1e7",2020-04-01,2020-04-30,0.97,a43066f1-2164-4145-b3c1-a8b35ed2e244
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,"4509b664-062f-4b05-a92f-f10efe8902ee",2020-04-01,2020-04-30,0.62,aaa3f594-37b5-45d2-a444-68197e161991
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,"8533d46a-dce0-4d9c-8d18-acaaaae2acfb",2020-04-01,2020-04-30,0.59,aaa3f594-37b5-45d2-a444-68197e161991
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,"485b33b2-19c5-4bda-a2c6-c3b784631895",2020-04-01,2020-04-30,0.49,aaa3f594-37b5-45d2-a444-68197e161991
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,"8e479240-eff8-4a86-a48c-70478d3aee79",2020-04-01,2020-04-30,0.41,aaa3f594-37b5-45d2-a444-68197e161991
"3695b07d-5b4c-4a7f-aace-381848becb58",b6ee63a5-b8db-44d7-82c8-c3e8fd880425,2019-04-01,2019-04-30,16184.69,"7a187eef-1643-4296-926d-93007bb0d19e"
"3695b07d-5b4c-4a7f-aace-381848becb58","747ed524-5f57-4dde-9b5e-01a883db86ef",2019-04-01,2019-04-30,37462.53,"09b9ef8f-4fb5-42bc-9251-063a6c29561e"
"3695b07d-5b4c-4a7f-aace-381848becb58","90ebbb79-c8ba-4773-949e-20020031ffcd",2019-04-01,2019-04-30,0.0,"993c3f64-be06-46c0-9637-c47942a26671"
"3695b07d-5b4c-4a7f-aace-381848becb58","1e209aaf-f74e-4e23-b2fa-d84e3e307f7c",2019-04-01,2019-04-30,42.48,"260a34d2-1c0a-49f3-a33d-8c87cb4a1511"
"3695b07d-5b4c-4a7f-aace-381848becb58","88846af5-1789-4703-856a-3efb62911d33",2019-04-01,2019-04-30,12.0,"6adbc080-9e8e-49f5-8785-843155539ce9"
"3695b07d-5b4c-4a7f-aace-381848becb58",c8c46685-6ebe-469b-8c73-4caa7536d29c,2019-04-01,2019-04-30,71443.01,"26434768-bb4f-4d7e-a9a6-834999630b13"
"3695b07d-5b4c-4a7f-aace-381848becb58","117c034d-f514-4ce5-aa28-4cf10182d1c7",2019-04-01,2019-04-30,5556.5,"8c80ab0e-dcf7-4340-acb5-1db5dac2f70c"
"0f375f95-7c65-495a-a637-be595c454662","61975be7-4128-487d-bbc4-33a001adb12b",2020-02-12,2020-02-12,51.3,"6a0d8431-953c-4b0e-a44e-90df23f70da7"
"3695b07d-5b4c-4a7f-aace-381848becb58",c0b1b9c7-0e72-40cb-ad18-dfc4dd0690fd,2019-04-01,2019-04-30,0.0,"25ca5730-6b0d-48dc-a178-b023565329fb"
"3695b07d-5b4c-4a7f-aace-381848becb58","375f905b-ecb8-4f5a-ba23-a5f3fe926ee0",2019-04-01,2019-04-30,9101.78,"5aa69aed-bfc3-434e-9da0-d4f22c7d3ce6"
"3695b07d-5b4c-4a7f-aace-381848becb58","84eaa196-6bde-43de-ae92-7935a43ecbf2",2019-04-01,2019-04-30,0.0,"0c88864b-a401-4a38-810c-f56eb84e2c68"
"3695b07d-5b4c-4a7f-aace-381848becb58","2c1030b9-9f26-46dc-9693-843b9c4d8e15",2019-04-01,2019-04-30,495.5,"1b12ffad-56a6-4969-8aca-e1c54565240d"
"3695b07d-5b4c-4a7f-aace-381848becb58","44407fc3-bae0-4ce9-9203-e9586e8e162a",2019-04-01,2019-04-30,0.0,"68bd1209-41c4-4f83-b8d8-2551239d207f"
"3695b07d-5b4c-4a7f-aace-381848becb58",c4633351-66d1-410b-ba06-d14e474c2fdf,2019-04-01,2019-04-30,499.68,c6c87485-46e1-47cc-aa85-a5750719fa26
"3695b07d-5b4c-4a7f-aace-381848becb58","5e38ef9e-1f2d-4bd9-a5aa-6c5f7a70070c",2019-04-01,2019-04-30,9.0,"391d12a9-3c52-47a2-ac4a-9fe3c26fb0e9"
"3695b07d-5b4c-4a7f-aace-381848becb58",d94e692b-1538-41cc-a7b4-129f8f7b901d,2019-04-01,2019-04-30,2412.13,cb07ab4c-8b24-407a-a58b-2d73899464ae
"3695b07d-5b4c-4a7f-aace-381848becb58","42ede862-7af2-47e9-b897-281787861b2c",2019-04-01,2019-04-30,0.0,"139930b5-a275-4212-ab23-d3b8b56fe474"
"3695b07d-5b4c-4a7f-aace-381848becb58","8239d566-93d9-4810-8a6e-add728bfe844",2019-04-01,2019-04-30,0.3,"7015671e-c82b-4557-ac38-9c0da1273dee"
"3695b07d-5b4c-4a7f-aace-381848becb58",ea20f2b4-a0cd-4f28-b15e-6d8ca3f0bd2e,2019-04-01,2019-04-30,725.29,"66dce003-1fc7-4494-aeea-f94792592e0e"
"3695b07d-5b4c-4a7f-aace-381848becb58",b10e7c0d-896a-4465-a72e-1fa0c7ad964b,2019-04-01,2019-04-30,4591.52,"46f8b641-de1a-45b1-89ef-ed350f825578"
"3695b07d-5b4c-4a7f-aace-381848becb58","54f80a98-9409-4250-8620-7bb8e2aa448c",2019-04-01,2019-04-30,43.49,a9922e88-6ad0-445d-b603-1c146ca95fc5
"3695b07d-5b4c-4a7f-aace-381848becb58","729dcca5-3ca6-420f-b27a-56c0bb8d11e9",2019-04-01,2019-04-30,35.98,"17460372-dbab-4bcc-9202-d822b66c0d99"
"3695b07d-5b4c-4a7f-aace-381848becb58",c8042e4f-f5a6-434c-8548-08f001bbd5b9,2019-04-01,2019-04-30,3952.28,d8b956d6-9f96-444b-88af-1eb46827c416
"3695b07d-5b4c-4a7f-aace-381848becb58","4a0094d1-9c6c-4416-8b38-ef455bf4b10e",2019-04-01,2019-04-30,0.0,bd5e7f4e-b670-42d2-90af-1de43e7982c9
"3695b07d-5b4c-4a7f-aace-381848becb58",a29dff8f-4454-4e4a-85d8-7f407167f031,2019-04-01,2019-04-30,0.0,"40a5e894-1cdb-494e-a2bc-7cafc3c6ebef"
"3695b07d-5b4c-4a7f-aace-381848becb58",d12d7ac2-fcd4-43dc-b5c7-808c0cc01c6c,2019-04-01,2019-04-30,631.32,"01ef1a9b-1808-4293-9d16-939a70657505"
"3695b07d-5b4c-4a7f-aace-381848becb58","85373e76-386a-4ab5-9505-17e75fa49bbe",2019-04-01,2019-04-30,158.4,cf2087d4-4eb6-4809-add8-c0325a69b1f9
"3695b07d-5b4c-4a7f-aace-381848becb58","74b6a8b3-b5af-47d6-ad47-65160361a5b8",2019-04-01,2019-04-30,4753.54,"6e1f43a6-2250-49c1-bde2-dcbc0dd472d7"
"3695b07d-5b4c-4a7f-aace-381848becb58",d943b599-8445-4199-b258-25ed2eeee972,2019-04-01,2019-04-30,1438.8,adf1d8d7-2635-47c0-8840-293d7dbbae6f
"3695b07d-5b4c-4a7f-aace-381848becb58","0d308b5b-d367-4dfb-b393-69a73e49526c",2019-04-01,2019-04-30,1502.97,ccbe742e-8b8a-4974-bc3a-8524557c5c96
"3695b07d-5b4c-4a7f-aace-381848becb58","84663c90-5261-4c26-b4da-92e56beaeb5e",2019-04-01,2019-04-30,1334.19,"2dcb2627-47d3-49a0-b944-fa2f2303b358"
"29978251-61c4-4b49-adb8-06e659ce6e9d","136f4a2d-c85a-435d-8343-538e2180fa07",2019-04-19,2019-04-19,2264.87,"072bb459-bb10-45db-a088-76dd6b2db5e6"
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,"22dc512f-cb3a-4db0-821b-9a555912b599",2020-04-01,2020-04-30,0.38,f2f1ebfc-3422-40e9-98ee-8caf17bcac44
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,c30aba2f-0f2f-4ec5-959d-de718d004a21,2020-04-01,2020-04-30,0.33,f1c438fa-eb58-401b-a761-0e55616cfc9a
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,"78f2d7c7-cceb-4f87-b01d-84ac202ae4af",2020-04-01,2020-04-30,0.3,aaa3f594-37b5-45d2-a444-68197e161991
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,b33322c1-2c8e-4e20-a47e-a543d3132c8f,2020-04-01,2020-04-30,0.17,aaa3f594-37b5-45d2-a444-68197e161991
"937c640d-4d12-48a6-9d83-7b6d8e4eaf20","1c99d3ed-35f1-4497-8c90-5c5f471da809",2019-05-01,2019-05-01,16755.71,"7a187eef-1643-4296-926d-93007bb0d19e"
"937c640d-4d12-48a6-9d83-7b6d8e4eaf20","04c851a9-889c-4a9b-b1c1-f72691a41ec8",2019-05-01,2019-05-01,33460.66,"09b9ef8f-4fb5-42bc-9251-063a6c29561e"
"937c640d-4d12-48a6-9d83-7b6d8e4eaf20","15c00746-0f93-483a-9c6c-972d8ffc299e",2019-05-01,2019-05-01,0.0,"993c3f64-be06-46c0-9637-c47942a26671"
"937c640d-4d12-48a6-9d83-7b6d8e4eaf20",f397b00e-579e-461e-87e9-34b04ce0ac94,2019-05-01,2019-05-01,12.0,"6adbc080-9e8e-49f5-8785-843155539ce9"
"937c640d-4d12-48a6-9d83-7b6d8e4eaf20","6abd1b7e-2f2c-4f68-a3bc-5983af679930",2019-05-01,2019-05-01,43.84,"260a34d2-1c0a-49f3-a33d-8c87cb4a1511"
"937c640d-4d12-48a6-9d83-7b6d8e4eaf20","265cf439-1972-4f6c-88f6-6c33baf45431",2019-05-01,2019-05-01,73022.09,"26434768-bb4f-4d7e-a9a6-834999630b13"
"937c640d-4d12-48a6-9d83-7b6d8e4eaf20","14b8748a-ae92-42d1-a4eb-f167a9bd49ff",2019-05-01,2019-05-01,5756.5,"8c80ab0e-dcf7-4340-acb5-1db5dac2f70c"
"3695b07d-5b4c-4a7f-aace-381848becb58","28a3bb86-4c57-473b-9d5c-32408046e7e3",2019-04-01,2019-04-30,2393.93,"4ad081e1-79f0-4d55-ac08-0a0a2f356a19"
"3695b07d-5b4c-4a7f-aace-381848becb58","6d93e12a-a96f-476f-8c91-d76af7e7b682",2019-04-01,2019-04-30,4140.4,cf3bd714-f924-43f6-8fe2-51c1a899bc39
"937c640d-4d12-48a6-9d83-7b6d8e4eaf20",a98fb9d4-ea56-4b9c-9e96-2fd2f51d3452,2019-05-01,2019-05-01,0.0,"68bd1209-41c4-4f83-b8d8-2551239d207f"
"3695b07d-5b4c-4a7f-aace-381848becb58",d036a962-8d21-40f4-844e-03019ddf3756,2019-04-01,2019-04-30,152.93,b5d3d430-0153-4613-8db5-396a22f7c975
"3695b07d-5b4c-4a7f-aace-381848becb58",f103ebf6-99e4-4954-a348-c2812ba8b2c4,2019-04-01,2019-04-30,3909.72,"752d3737-4da2-4387-b440-1903eb12c57f"
"937c640d-4d12-48a6-9d83-7b6d8e4eaf20","1bfd826f-33b8-4c6c-b8eb-0a6ab284c890",2019-05-01,2019-05-01,522.89,c6c87485-46e1-47cc-aa85-a5750719fa26
"937c640d-4d12-48a6-9d83-7b6d8e4eaf20",be7acd5b-c8de-4114-9105-30f47f6f6b44,2019-05-01,2019-05-01,2586.99,cb07ab4c-8b24-407a-a58b-2d73899464ae
"937c640d-4d12-48a6-9d83-7b6d8e4eaf20","2fe39777-fa11-44a0-a922-922d67bca717",2019-05-01,2019-05-01,0.0,"139930b5-a275-4212-ab23-d3b8b56fe474"
"3695b07d-5b4c-4a7f-aace-381848becb58",a660fd0a-4622-453c-9ecf-98356b97e4b3,2019-04-01,2019-04-30,179.42,"5d524ed1-a2e0-48ee-9d24-e5e731bfbb69"
"3695b07d-5b4c-4a7f-aace-381848becb58","5f7d4c6e-9a1e-47fa-9802-e6b8c29b92cb",2019-04-01,2019-04-30,5.25,"802ad274-91be-487f-963f-f9097eed937c"
"3695b07d-5b4c-4a7f-aace-381848becb58",daa18997-8606-4486-8cfb-b556262496f3,2019-04-01,2019-04-30,699.22,"9653281a-fd4d-446a-8a0e-00dbd46a0177"
"937c640d-4d12-48a6-9d83-7b6d8e4eaf20",e5f84c8d-3cd7-4edd-9336-600c8b543a20,2019-05-01,2019-05-01,0.31,"7015671e-c82b-4557-ac38-9c0da1273dee"
"3695b07d-5b4c-4a7f-aace-381848becb58","9f69e41b-b760-400f-98f2-868ef087d0e2",2019-04-01,2019-04-30,508.07,ce277676-d701-4c45-9a1a-c729949ca684
"937c640d-4d12-48a6-9d83-7b6d8e4eaf20",e5436c4e-e0de-4e5d-9642-77d21415caa6,2019-05-01,2019-05-01,6885.95,"9d7d91d6-3acb-4fbd-b315-bad59ef54e5f"
"3695b07d-5b4c-4a7f-aace-381848becb58","7fda483b-2d96-4a2e-9fa5-e5a3b4f6b8a3",2019-04-01,2019-04-30,416.83,"8ad37af4-0b7a-4afd-934a-bebe2edcae5b"
"3695b07d-5b4c-4a7f-aace-381848becb58",bf4f815d-676a-494b-bcec-b4c5df8f89a0,2019-04-01,2019-04-30,6401.28,ec92c199-2944-4335-97dd-4513a12ae37a
"937c640d-4d12-48a6-9d83-7b6d8e4eaf20",ea92a8bd-0c66-44c7-89c7-58ac34187c9e,2019-05-01,2019-05-01,0.0,"25ca5730-6b0d-48dc-a178-b023565329fb"
"937c640d-4d12-48a6-9d83-7b6d8e4eaf20","3cc215d5-44a4-4706-928d-88aa25a91ab1",2019-05-01,2019-05-01,9314.78,"5aa69aed-bfc3-434e-9da0-d4f22c7d3ce6"
"937c640d-4d12-48a6-9d83-7b6d8e4eaf20","87d159c3-b542-4ac4-9e5b-11c876c17fce",2019-05-01,2019-05-01,512.81,"1b12ffad-56a6-4969-8aca-e1c54565240d"
"937c640d-4d12-48a6-9d83-7b6d8e4eaf20","37bd5288-e0c1-4ee3-becd-a0da40cf41fe",2019-05-01,2019-05-01,630.39,"79591b12-3d13-4b3c-8e8f-9e1acd1c48df"
"937c640d-4d12-48a6-9d83-7b6d8e4eaf20","3028f1e1-3564-4106-8406-94cfc2c73989",2019-05-01,2019-05-01,690.15,"66dce003-1fc7-4494-aeea-f94792592e0e"
"937c640d-4d12-48a6-9d83-7b6d8e4eaf20","99e1b47b-2736-463d-8886-38a28a7be93b",2019-05-01,2019-05-01,4961.57,"46f8b641-de1a-45b1-89ef-ed350f825578"
"937c640d-4d12-48a6-9d83-7b6d8e4eaf20",a755f9e8-8be8-4a63-a7ce-874c864f7b14,2019-05-01,2019-05-01,30.52,a9922e88-6ad0-445d-b603-1c146ca95fc5
"937c640d-4d12-48a6-9d83-7b6d8e4eaf20","38c370b2-30f4-4015-873c-31ed3753c289",2019-05-01,2019-05-01,37.09,"17460372-dbab-4bcc-9202-d822b66c0d99"
"0f375f95-7c65-495a-a637-be595c454662","9a2b5d59-d0fb-47d9-9bd3-040e8ce9ef1e",2020-02-12,2020-02-12,496.0,"3819f752-a17e-4034-a015-83bc0c0bed3c"
"937c640d-4d12-48a6-9d83-7b6d8e4eaf20","8d5efb6e-be8c-48cf-8b54-222efd4d1ff7",2019-05-01,2019-05-01,20785.44,d8b956d6-9f96-444b-88af-1eb46827c416
"937c640d-4d12-48a6-9d83-7b6d8e4eaf20",c6342761-d018-48c7-8332-da72d575975b,2019-05-01,2019-05-01,0.0,"40a5e894-1cdb-494e-a2bc-7cafc3c6ebef"
"937c640d-4d12-48a6-9d83-7b6d8e4eaf20",f939da6a-2806-4558-a348-012d48d70547,2019-05-01,2019-05-01,1072.69,"01ef1a9b-1808-4293-9d16-939a70657505"
"937c640d-4d12-48a6-9d83-7b6d8e4eaf20","0b523aa4-c0f1-45fe-883f-b53d8770033f",2019-05-01,2019-05-01,4952.68,"6e1f43a6-2250-49c1-bde2-dcbc0dd472d7"
"937c640d-4d12-48a6-9d83-7b6d8e4eaf20","78225c9a-3c26-42a2-a10f-f88233d264b5",2019-05-01,2019-05-01,1488.0,adf1d8d7-2635-47c0-8840-293d7dbbae6f
"937c640d-4d12-48a6-9d83-7b6d8e4eaf20","520cfa76-9460-4d4b-b272-83d732ba2eb4",2019-05-01,2019-05-01,1550.91,ccbe742e-8b8a-4974-bc3a-8524557c5c96
"937c640d-4d12-48a6-9d83-7b6d8e4eaf20","82a88198-5875-46f3-bd52-2a6d5b9dab9c",2019-05-01,2019-05-01,10650.33,b055dd49-b898-4572-8d02-6dace5a231d9
"937c640d-4d12-48a6-9d83-7b6d8e4eaf20","2b19662d-5d61-4a1e-924b-71381d35cb53",2019-05-01,2019-05-01,163.68,cf2087d4-4eb6-4809-add8-c0325a69b1f9
"937c640d-4d12-48a6-9d83-7b6d8e4eaf20","7f9fc541-b935-48f6-b05d-fc697c8f30a3",2019-05-01,2019-05-01,9.0,"391d12a9-3c52-47a2-ac4a-9fe3c26fb0e9"
"937c640d-4d12-48a6-9d83-7b6d8e4eaf20","0f9942b4-c989-440e-8b76-44424ff66e92",2019-05-01,2019-05-01,101.0,"5d524ed1-a2e0-48ee-9d24-e5e731bfbb69"
"937c640d-4d12-48a6-9d83-7b6d8e4eaf20",a447c05f-7f31-4735-964a-3f47107b5f89,2019-05-01,2019-05-01,5.25,"802ad274-91be-487f-963f-f9097eed937c"
"937c640d-4d12-48a6-9d83-7b6d8e4eaf20",f7df55cb-9f5f-4d61-b1f7-9905998f4b7d,2019-05-01,2019-05-01,798.06,"9653281a-fd4d-446a-8a0e-00dbd46a0177"
"937c640d-4d12-48a6-9d83-7b6d8e4eaf20",be3190a2-e9a5-4b8a-aeaa-3100968c554c,2019-05-01,2019-05-01,562.38,ce277676-d701-4c45-9a1a-c729949ca684
"937c640d-4d12-48a6-9d83-7b6d8e4eaf20",c113b647-4a7f-4fac-8c5c-e522e70bfcf3,2019-05-01,2019-05-01,5795.68,ec92c199-2944-4335-97dd-4513a12ae37a
"937c640d-4d12-48a6-9d83-7b6d8e4eaf20","09c67e22-844a-4ed5-99a7-0f368c47e1ea",2019-05-01,2019-05-01,2115.96,"2dcb2627-47d3-49a0-b944-fa2f2303b358"
"0f375f95-7c65-495a-a637-be595c454662","75d60b37-ab1b-47b9-8375-364af0806e31",2020-02-12,2020-02-12,20.0,d311d33f-d71d-4de1-87f2-f49921ec95fa
"0bd6e867-94b5-4289-9c4d-ed912e5faebe","96b08bc1-f4b0-4b91-9772-5c568e2d37b0",2019-02-26,2019-02-26,429.38,cfec39ed-7122-4f0e-8e29-bd16688bfec1
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,d9aa5b2c-6e13-4b67-aad7-b5fa8a60565d,2020-04-01,2020-04-30,0.15,aaa3f594-37b5-45d2-a444-68197e161991
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,c417691c-679b-4d13-b765-a97c0fc98572,2020-04-01,2020-04-30,0.11,"5e789fa2-0947-4518-9b0d-3322bf09b620"
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,"23b0f2a2-817c-44be-9672-c87233d95dbd",2020-04-01,2020-04-30,0.09,aaa3f594-37b5-45d2-a444-68197e161991
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,b41d7268-a72a-497c-b25b-cf1230d53779,2020-04-01,2020-04-30,0.07,aaa3f594-37b5-45d2-a444-68197e161991
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,"80671d91-7c4b-48a7-b2b9-9aa5c472ab08",2020-04-01,2020-04-30,0.06,"0c68e7b5-22bc-4ec0-b6f5-727b9c42214a"
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,"039b2c09-a5a2-4fb4-a9a0-bc62d71bcbcc",2020-04-01,2020-04-30,0.01,"60044cb7-255b-4468-a9a5-48390e65f3db"
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,"13584ee5-5428-4a54-9c0c-9d370b7be3a8",2020-04-01,2020-04-30,0.01,aaa3f594-37b5-45d2-a444-68197e161991
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,bd01efae-8f83-480b-a6ee-37427cbb1d3a,2020-04-01,2020-04-30,0.97,b26ec3dc-33c4-4471-bb75-53f63d07606f
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,"5bf0d2c8-212c-4433-a1dc-954e9304068d",2020-04-01,2020-04-30,0.0,b26ec3dc-33c4-4471-bb75-53f63d07606f
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,b1a19df1-6455-41d0-b923-e25e06420205,2020-04-01,2020-04-30,2.86,b26ec3dc-33c4-4471-bb75-53f63d07606f
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,b49275b0-6a1f-4936-8c4e-b648800162e7,2020-04-01,2020-04-30,10.95,b26ec3dc-33c4-4471-bb75-53f63d07606f
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,"0863bbf4-72bb-469c-a851-3797de476d07",2020-04-01,2020-04-30,94.25,b26ec3dc-33c4-4471-bb75-53f63d07606f
efdcc725-a32f-4b00-a97c-c3b5fc0a6ee4,"3a253ab6-cb44-4afc-a456-91ff2279bcf1",2020-04-01,2020-04-30,1251.56,aaa3f594-37b5-45d2-a444-68197e161991
"1d90f521-9628-4e56-9420-7a83ed249895",e21dde07-89b0-4465-950c-9e07e0dafb78,2019-03-01,2019-03-31,16448.54,"7a187eef-1643-4296-926d-93007bb0d19e"
"1d90f521-9628-4e56-9420-7a83ed249895","0870bd58-5487-4b2c-a11c-537e773a1b60",2019-03-01,2019-03-31,35763.89,"09b9ef8f-4fb5-42bc-9251-063a6c29561e"
